id,churn_probability,risk_level,primary_threshold,above_primary_threshold,actual_churn,positive_driver_1,positive_driver_1_shap,positive_driver_1_abs_shap,positive_driver_1_value,positive_driver_1_type,positive_driver_2,positive_driver_2_shap,positive_driver_2_abs_shap,positive_driver_2_value,positive_driver_2_type,positive_driver_3,positive_driver_3_shap,positive_driver_3_abs_shap,positive_driver_3_value,positive_driver_3_type,positive_driver_4,positive_driver_4_shap,positive_driver_4_abs_shap,positive_driver_4_value,positive_driver_4_type,positive_driver_5,positive_driver_5_shap,positive_driver_5_abs_shap,positive_driver_5_value,positive_driver_5_type,negative_driver_1,negative_driver_1_shap,negative_driver_1_abs_shap,negative_driver_1_value,negative_driver_1_type,negative_driver_2,negative_driver_2_shap,negative_driver_2_abs_shap,negative_driver_2_value,negative_driver_2_type,negative_driver_3,negative_driver_3_shap,negative_driver_3_abs_shap,negative_driver_3_value,negative_driver_3_type,negative_driver_4,negative_driver_4_shap,negative_driver_4_abs_shap,negative_driver_4_value,negative_driver_4_type,negative_driver_5,negative_driver_5_shap,negative_driver_5_abs_shap,negative_driver_5_value,negative_driver_5_type
6013,0.0037838675942136082,Below Primary Threshold,0.1,False,0,total_activity_pct_change_7_to_8,0.18255688,0.18255688,-0.4136268327946285,Risk-increasing contribution,total_rech_num_8,0.08444064,0.08444064,14.0,Risk-increasing contribution,spl_og_mou_7,0.084435515,0.084435515,11.33,Risk-increasing contribution,std_ic_mou_pct_change_7_to_8,0.07400307,0.07400307,-1.0,Risk-increasing contribution,loc_ic_mou_std_6_8,0.063983016,0.063983016,255.31521027937217,Risk-increasing contribution,voice_rech_recency_8,-1.3734726,1.3734726,1.0,Risk-reducing contribution,total_activity_8,-0.5256894,0.5256894,774.6400000000001,Risk-reducing contribution,last_day_rch_amt_8,-0.48808974,0.48808974,30.0,Risk-reducing contribution,total_ic_mou_min_6_8,-0.33259,0.33259,466.71,Risk-reducing contribution,total_ic_mou_8,-0.32350782,0.32350782,569.96,Risk-reducing contribution
28106,0.030559565848379332,Below Primary Threshold,0.1,False,0,voice_rech_recency_8,0.091813855,0.091813855,7.0,Risk-increasing contribution,total_activity_pct_change_6_to_8,0.086060636,0.086060636,-0.787114665290855,Risk-increasing contribution,arpu_std_6_8,0.07303211,0.07303211,125.62840833806482,Risk-increasing contribution,aon,0.052234963,0.052234963,455.0,Risk-increasing contribution,spl_ic_mou_8,0.048988365,0.048988365,0.0,Risk-increasing contribution,total_activity_8,-0.48753768,0.48753768,165.05,Risk-reducing contribution,total_ic_mou_8,-0.27872488,0.27872488,44.51,Risk-reducing contribution,last_day_rch_amt_8,-0.26476666,0.26476666,50.0,Risk-reducing contribution,roam_og_mou_8,-0.26453495,0.26453495,0.0,Risk-reducing contribution,total_ic_mou_min_6_8,-0.17931204,0.17931204,44.51,Risk-reducing contribution
4139,0.06420411659559909,Below Primary Threshold,0.1,False,0,total_ic_mou_min_6_8,0.6828759,0.6828759,0.0,Risk-increasing contribution,voice_rech_recency_8,0.3243714,0.3243714,26.0,Risk-increasing contribution,last_day_rch_amt_8,0.2733671,0.2733671,0.0,Risk-increasing contribution,total_activity_6,0.14797011,0.14797011,0.83,Risk-increasing contribution,total_ic_mou_8,0.10210316,0.10210316,2.01,Risk-increasing contribution,total_activity_8,-0.45574692,0.45574692,324.77,Risk-reducing contribution,total_activity_pct_change_7_to_8,-0.1538001,0.1538001,0.4164158925378342,Risk-reducing contribution,roam_og_mou_8,-0.14566222,0.14566222,0.0,Risk-reducing contribution,total_voice_mou_8,-0.11039457,0.11039457,3.0,Risk-reducing contribution,vol_3g_mb_8,-0.10419335,0.10419335,206.45,Risk-reducing contribution
20308,0.0041636378560776215,Below Primary Threshold,0.1,False,0,recharge_count_min_6_8,0.08537449,0.08537449,8.0,Risk-increasing contribution,total_rech_num_8,0.08149613,0.08149613,8.0,Risk-increasing contribution,std_ic_mou_pct_change_7_to_8,0.04248609,0.04248609,-1.0,Risk-increasing contribution,std_ic_mou_std_6_8,0.03603222,0.03603222,6.621159683586823,Risk-increasing contribution,spl_ic_mou_8,0.035577692,0.035577692,0.0,Risk-increasing contribution,total_activity_8,-0.53659624,0.53659624,441.22,Risk-reducing contribution,last_day_rch_amt_8,-0.50788885,0.50788885,102.0,Risk-reducing contribution,total_ic_mou_8,-0.35537785,0.35537785,110.94,Risk-reducing contribution,total_ic_mou_min_6_8,-0.25265646,0.25265646,96.93,Risk-reducing contribution,roam_og_mou_8,-0.2165358,0.2165358,0.0,Risk-reducing contribution
52196,0.003811673392859575,Below Primary Threshold,0.1,False,0,voice_rech_recency_8,0.60689145,0.60689145,25.0,Risk-increasing contribution,total_ic_mou_change_6_to_8,0.059693243,0.059693243,-217.65,Risk-increasing contribution,loc_og_t2t_mou_6,0.047758043,0.047758043,103.68,Risk-increasing contribution,offnet_mou_8,0.03686909,0.03686909,182.63,Risk-increasing contribution,spl_ic_mou_8,0.030809527,0.030809527,0.0,Risk-increasing contribution,total_activity_8,-0.52065384,0.52065384,544.05,Risk-reducing contribution,total_ic_mou_min_6_8,-0.40999618,0.40999618,299.26,Risk-reducing contribution,total_ic_mou_8,-0.37611318,0.37611318,299.26,Risk-reducing contribution,last_day_rch_amt_8,-0.3560652,0.3560652,200.0,Risk-reducing contribution,total_activity_pct_change_7_to_8,-0.25066146,0.25066146,-0.0336418053606637,Risk-reducing contribution
57721,0.7804453374072103,Very High,0.1,True,0,total_activity_8,1.7474216,1.7474216,0.0,Risk-increasing contribution,total_ic_mou_8,0.6999569,0.6999569,0.0,Risk-increasing contribution,last_day_rch_amt_8,0.305712,0.305712,0.0,Risk-increasing contribution,total_ic_mou_min_6_8,0.26809263,0.26809263,0.0,Risk-increasing contribution,total_activity_pct_change_7_to_8,0.24908514,0.24908514,-1.0,Risk-increasing contribution,loc_og_t2t_mou_7,-0.13827667,0.13827667,23.33,Risk-reducing contribution,voice_rech_recency_8,-0.13586318,0.13586318,2.0,Risk-reducing contribution,recharge_value_per_transaction_8,-0.09246118,0.09246118,0.0,Risk-reducing contribution,roam_og_mou_8,-0.058421772,0.058421772,0.0,Risk-reducing contribution,aon,-0.054421186,0.054421186,833.0,Risk-reducing contribution
34812,0.4311625161392122,High,0.1,True,0,total_activity_pct_change_7_to_8,0.8050998,0.8050998,-0.8393558063589657,Risk-increasing contribution,roam_og_mou_8,0.5374389,0.5374389,165.24,Risk-increasing contribution,last_day_rch_amt_8,0.30887705,0.30887705,0.0,Risk-increasing contribution,roam_ic_mou_8,0.19465886,0.19465886,14.73,Risk-increasing contribution,total_ic_mou_pct_change_7_to_8,0.11194195,0.11194195,-0.7776431544013064,Risk-increasing contribution,aon,-0.34800598,0.34800598,2556.0,Risk-reducing contribution,total_activity_8,-0.2651218,0.2651218,151.02,Risk-reducing contribution,total_ic_mou_8,-0.12902606,0.12902606,42.21,Risk-reducing contribution,total_ic_mou_min_6_8,-0.08112876,0.08112876,42.21,Risk-reducing contribution,arpu_std_6_8,-0.068762474,0.068762474,43.681214286642216,Risk-reducing contribution
54157,0.010652846365514597,Below Primary Threshold,0.1,False,0,aon,0.14975473,0.14975473,202.0,Risk-increasing contribution,total_ic_mou_min_6_8,0.12385897,0.12385897,9.84,Risk-increasing contribution,recharge_count_min_6_8,0.06644147,0.06644147,8.0,Risk-increasing contribution,std_og_t2t_mou_8,0.06539716,0.06539716,1305.36,Risk-increasing contribution,loc_og_t2c_mou_8,0.054378618,0.054378618,105.23,Risk-increasing contribution,last_day_rch_amt_8,-0.64506465,0.64506465,130.0,Risk-reducing contribution,total_activity_8,-0.48954386,0.48954386,2146.32,Risk-reducing contribution,roam_og_mou_8,-0.3661954,0.3661954,0.0,Risk-reducing contribution,total_activity_pct_change_7_to_8,-0.25103384,0.25103384,0.0744493392070485,Risk-reducing contribution,ic_others_8,-0.1941711,0.1941711,1.11,Risk-reducing contribution
15622,0.0027039069510407876,Below Primary Threshold,0.1,False,0,last_day_rch_amt_8,0.2239718,0.2239718,0.0,Risk-increasing contribution,std_ic_t2f_mou_6,0.09719428,0.09719428,2.33,Risk-increasing contribution,voice_rech_recency_8,0.06536089,0.06536089,6.0,Risk-increasing contribution,loc_og_mou_8,0.039002586,0.039002586,110.09,Risk-increasing contribution,recharge_value_per_transaction_8,0.038179465,0.038179465,72.0,Risk-increasing contribution,spl_ic_mou_8,-0.5959694,0.5959694,0.13,Risk-reducing contribution,total_activity_8,-0.5034047,0.5034047,743.4,Risk-reducing contribution,total_ic_mou_min_6_8,-0.45482165,0.45482165,361.94,Risk-reducing contribution,aon,-0.2708618,0.2708618,2439.0,Risk-reducing contribution,total_ic_mou_8,-0.25692475,0.25692475,633.31,Risk-reducing contribution
39311,0.005602100231659838,Below Primary Threshold,0.1,False,0,voice_rech_recency_8,0.3176423,0.3176423,10.0,Risk-increasing contribution,std_ic_mou_pct_change_7_to_8,0.06604215,0.06604215,-1.0,Risk-increasing contribution,onnet_mou_8,0.046797525,0.046797525,7.73,Risk-increasing contribution,loc_og_t2m_mou_8,0.03473367,0.03473367,231.99,Risk-increasing contribution,spl_og_mou_7,0.0335849,0.0335849,4.6,Risk-increasing contribution,total_activity_8,-0.50222206,0.50222206,791.31,Risk-reducing contribution,last_day_rch_amt_8,-0.48208252,0.48208252,130.0,Risk-reducing contribution,total_activity_pct_change_7_to_8,-0.3020159,0.3020159,1.0880544634139906,Risk-reducing contribution,total_ic_mou_8,-0.2971376,0.2971376,47.99,Risk-reducing contribution,total_ic_mou_min_6_8,-0.2544351,0.2544351,45.44,Risk-reducing contribution
69514,0.07362168473359136,Below Primary Threshold,0.1,False,0,total_activity_pct_change_7_to_8,0.6949527,0.6949527,-0.5430892736241416,Risk-increasing contribution,last_day_rch_amt_8,0.40630212,0.40630212,0.0,Risk-increasing contribution,voice_rech_recency_8,0.09889813,0.09889813,4.0,Risk-increasing contribution,spl_ic_mou_8,0.072381794,0.072381794,0.0,Risk-increasing contribution,total_ic_mou_change_6_to_8,0.058796745,0.058796745,-226.66,Risk-increasing contribution,total_activity_8,-0.32481083,0.32481083,94.48,Risk-reducing contribution,total_ic_mou_8,-0.31343043,0.31343043,94.48,Risk-reducing contribution,total_ic_mou_min_6_8,-0.22439735,0.22439735,94.48,Risk-reducing contribution,aon,-0.17155913,0.17155913,2332.0,Risk-reducing contribution,roam_og_mou_8,-0.15480933,0.15480933,0.0,Risk-reducing contribution
29215,0.007861953356460435,Below Primary Threshold,0.1,False,0,last_day_rch_amt_8,0.25378874,0.25378874,0.0,Risk-increasing contribution,voice_rech_recency_8,0.20120062,0.20120062,13.0,Risk-increasing contribution,recharge_count_std_6_8,0.18307643,0.18307643,4.027681991198191,Risk-increasing contribution,arpu_std_6_8,0.068428315,0.068428315,208.84607598314017,Risk-increasing contribution,std_ic_mou_std_6_8,0.06519936,0.06519936,106.32154344252156,Risk-increasing contribution,aon,-0.5533027,0.5533027,3651.0,Risk-reducing contribution,total_activity_8,-0.52055764,0.52055764,727.55,Risk-reducing contribution,total_ic_mou_min_6_8,-0.44140318,0.44140318,223.73,Risk-reducing contribution,std_ic_t2f_mou_8,-0.38946846,0.38946846,32.76,Risk-reducing contribution,total_ic_mou_8,-0.3287856,0.3287856,635.66,Risk-reducing contribution
64757,0.002258376843427367,Below Primary Threshold,0.1,False,0,total_rech_num_8,0.2059979,0.2059979,32.0,Risk-increasing contribution,total_ic_mou_change_6_to_8,0.08819237,0.08819237,-658.2,Risk-increasing contribution,aon,0.0877729,0.0877729,410.0,Risk-increasing contribution,std_ic_mou_std_6_8,0.07383298,0.07383298,204.93618730391825,Risk-increasing contribution,total_ic_mou_pct_change_7_to_8,0.055405322,0.055405322,-0.8770549462001407,Risk-increasing contribution,voice_rech_recency_8,-1.4532963,1.4532963,0.0,Risk-reducing contribution,total_activity_8,-0.53990555,0.53990555,1999.97,Risk-reducing contribution,last_day_rch_amt_8,-0.38712776,0.38712776,50.0,Risk-reducing contribution,total_ic_mou_8,-0.34793738,0.34793738,47.19,Risk-reducing contribution,total_activity_pct_change_7_to_8,-0.32744098,0.32744098,2.034303313508921,Risk-reducing contribution
67053,0.0023269303852143145,Below Primary Threshold,0.1,False,0,max_rech_amt_7,0.055725873,0.055725873,30.0,Risk-increasing contribution,spl_ic_mou_8,0.034207664,0.034207664,0.0,Risk-increasing contribution,max_rech_amt_8,0.025258081,0.025258081,30.0,Risk-increasing contribution,loc_ic_t2f_mou_6,0.024868878,0.024868878,0.0,Risk-increasing contribution,arpu_recent_vs_baseline,0.02243695,0.02243695,-19.26500000000001,Risk-increasing contribution,voice_rech_recency_8,-0.9093262,0.9093262,1.0,Risk-reducing contribution,total_activity_8,-0.5514417,0.5514417,150.66,Risk-reducing contribution,last_day_rch_amt_8,-0.37727264,0.37727264,30.0,Risk-reducing contribution,total_ic_mou_8,-0.36766034,0.36766034,109.83,Risk-reducing contribution,roam_og_mou_8,-0.36581367,0.36581367,0.0,Risk-reducing contribution
748,0.0016446845269238442,Below Primary Threshold,0.1,False,0,isd_ic_mou_8,0.15444149,0.15444149,20.48,Risk-increasing contribution,std_ic_t2t_mou_8,0.034704294,0.034704294,14.11,Risk-increasing contribution,std_ic_mou_std_6_8,0.032995798,0.032995798,6.558893876934501,Risk-increasing contribution,loc_og_t2m_mou_8,0.03198544,0.03198544,135.51,Risk-increasing contribution,arpu_avg_6_8,0.031911515,0.031911515,324.03433333333334,Risk-increasing contribution,last_day_rch_amt_8,-0.68038094,0.68038094,130.0,Risk-reducing contribution,total_activity_8,-0.52951324,0.52951324,794.0799999999999,Risk-reducing contribution,total_ic_mou_min_6_8,-0.34366864,0.34366864,99.89,Risk-reducing contribution,total_ic_mou_8,-0.33026856,0.33026856,109.38,Risk-reducing contribution,voice_rech_recency_8,-0.23755103,0.23755103,3.0,Risk-reducing contribution
36566,0.007409141488109362,Below Primary Threshold,0.1,False,0,isd_ic_mou_8,0.40876478,0.40876478,106.56,Risk-increasing contribution,voice_rech_recency_8,0.119451456,0.119451456,6.0,Risk-increasing contribution,std_ic_mou_change_6_to_8,0.1075825,0.1075825,-54.150000000000006,Risk-increasing contribution,std_ic_t2f_mou_6,0.10228138,0.10228138,72.28,Risk-increasing contribution,ic_others_8,0.0735285,0.0735285,24.28,Risk-increasing contribution,total_activity_8,-0.58973193,0.58973193,947.34,Risk-reducing contribution,last_day_rch_amt_8,-0.48613727,0.48613727,130.0,Risk-reducing contribution,std_ic_t2f_mou_8,-0.4327027,0.4327027,52.79,Risk-reducing contribution,total_ic_mou_min_6_8,-0.36077988,0.36077988,418.21,Risk-reducing contribution,total_ic_mou_8,-0.32702753,0.32702753,527.88,Risk-reducing contribution
68025,0.8037741192474216,Very High,0.1,True,1,total_activity_8,1.7120078,1.7120078,0.0,Risk-increasing contribution,total_ic_mou_8,0.5962232,0.5962232,0.0,Risk-increasing contribution,total_ic_mou_min_6_8,0.21317053,0.21317053,0.0,Risk-increasing contribution,last_day_rch_amt_8,0.2013898,0.2013898,0.0,Risk-increasing contribution,roam_og_mou_8,0.19638139,0.19638139,12.14,Risk-increasing contribution,aon,-0.15489867,0.15489867,1594.0,Risk-reducing contribution,arpu_std_6_8,-0.050909504,0.050909504,12.124673503049705,Risk-reducing contribution,arpu_min_6_8,-0.046190023,0.046190023,25.848,Risk-reducing contribution,total_activity_pct_change_7_to_8,-0.04398559,0.04398559,-0.0296725950017562,Risk-reducing contribution,recharge_count_min_6_8,-0.039311375,0.039311375,2.0,Risk-reducing contribution
36193,0.010352066539756205,Below Primary Threshold,0.1,False,0,last_day_rch_amt_8,0.3526837,0.3526837,0.0,Risk-increasing contribution,roam_ic_mou_7,0.22908305,0.22908305,148.28,Risk-increasing contribution,voice_rech_recency_8,0.07788224,0.07788224,4.0,Risk-increasing contribution,std_ic_t2f_mou_6,0.07013897,0.07013897,2.0,Risk-increasing contribution,onnet_mou_8,0.049312778,0.049312778,0.05,Risk-increasing contribution,total_activity_8,-0.51352984,0.51352984,649.05,Risk-reducing contribution,total_ic_mou_8,-0.32202742,0.32202742,600.41,Risk-reducing contribution,total_ic_mou_min_6_8,-0.30073914,0.30073914,227.48,Risk-reducing contribution,total_activity_pct_change_7_to_8,-0.21939638,0.21939638,0.7293243099221997,Risk-reducing contribution,loc_ic_t2m_mou_8,-0.17109026,0.17109026,142.53,Risk-reducing contribution
53562,0.0069038408400702925,Below Primary Threshold,0.1,False,0,voice_rech_recency_8,0.50287986,0.50287986,25.0,Risk-increasing contribution,total_ic_mou_min_6_8,0.20507985,0.20507985,14.13,Risk-increasing contribution,loc_ic_mou_min_6_8,0.039406225,0.039406225,14.13,Risk-increasing contribution,spl_ic_mou_8,0.032700412,0.032700412,0.0,Risk-increasing contribution,loc_og_t2m_mou_8,0.028782113,0.028782113,41.04,Risk-increasing contribution,total_activity_8,-0.5020336,0.5020336,149.17000000000002,Risk-reducing contribution,last_day_rch_amt_8,-0.46964774,0.46964774,128.0,Risk-reducing contribution,total_ic_mou_8,-0.28042066,0.28042066,91.34,Risk-reducing contribution,roam_og_mou_8,-0.16567214,0.16567214,0.0,Risk-reducing contribution,total_activity_pct_change_7_to_8,-0.15787593,0.15787593,-0.2256138711519492,Risk-reducing contribution
48005,0.32992622918985365,High,0.1,True,1,total_activity_pct_change_7_to_8,0.8360864,0.8360864,-0.888935552840562,Risk-increasing contribution,last_day_rch_amt_8,0.4687194,0.4687194,0.0,Risk-increasing contribution,total_ic_mou_pct_change_7_to_8,0.1355178,0.1355178,-0.9085818465946088,Risk-increasing contribution,loc_ic_mou_pct_change_7_to_8,0.13083364,0.13083364,-0.9085818465946088,Risk-increasing contribution,voice_rech_recency_8,0.10375641,0.10375641,4.0,Risk-increasing contribution,roam_og_mou_8,-0.14352103,0.14352103,0.0,Risk-reducing contribution,total_voice_mou_8,-0.088044085,0.088044085,29.09,Risk-reducing contribution,voice_rech_recency_7,-0.0841679,0.0841679,6.0,Risk-reducing contribution,total_activity_8,-0.07119673,0.07119673,29.09,Risk-reducing contribution,aon,-0.06839522,0.06839522,901.0,Risk-reducing contribution
63244,0.0022975373502441675,Below Primary Threshold,0.1,False,0,total_rech_num_8,0.26708904,0.26708904,37.0,Risk-increasing contribution,arpu_8,0.11734551,0.11734551,1093.674,Risk-increasing contribution,total_og_mou_min_6_8,0.055674143,0.055674143,1149.19,Risk-increasing contribution,std_og_mou_8,0.03762417,0.03762417,1065.36,Risk-increasing contribution,total_rech_num_7,0.03740889,0.03740889,39.0,Risk-increasing contribution,voice_rech_recency_8,-1.4930292,1.4930292,0.0,Risk-reducing contribution,total_activity_8,-0.56673026,0.56673026,1279.45,Risk-reducing contribution,spl_ic_mou_8,-0.4800066,0.4800066,0.25,Risk-reducing contribution,roam_og_mou_8,-0.4029193,0.4029193,0.0,Risk-reducing contribution,total_ic_mou_8,-0.33331937,0.33331937,96.19,Risk-reducing contribution
33253,0.01928510275496941,Below Primary Threshold,0.1,False,0,voice_rech_recency_8,0.69233996,0.69233996,16.0,Risk-increasing contribution,total_rech_num_8,0.25938633,0.25938633,13.0,Risk-increasing contribution,aon,0.1866792,0.1866792,340.0,Risk-increasing contribution,recharge_num_change_6_to_8,0.112231374,0.112231374,-12.0,Risk-increasing contribution,recharge_count_std_6_8,0.108746015,0.108746015,6.182412330330469,Risk-increasing contribution,total_activity_8,-0.492191,0.492191,1673.5700000000002,Risk-reducing contribution,last_day_rch_amt_8,-0.4217311,0.4217311,252.0,Risk-reducing contribution,total_activity_pct_change_7_to_8,-0.28649965,0.28649965,-0.0526604777538773,Risk-reducing contribution,total_ic_mou_8,-0.2766924,0.2766924,143.31,Risk-reducing contribution,vol_3g_mb_8,-0.26093316,0.26093316,1142.2,Risk-reducing contribution
10934,0.005273631726305693,Below Primary Threshold,0.1,False,0,last_day_rch_amt_8,0.49598488,0.49598488,0.0,Risk-increasing contribution,total_rech_num_8,0.19935493,0.19935493,25.0,Risk-increasing contribution,recharge_count_std_6_8,0.14510503,0.14510503,6.48074069840786,Risk-increasing contribution,total_ic_mou_change_6_to_8,0.13306293,0.13306293,-189.57,Risk-increasing contribution,arpu_change_6_to_8,0.089659154,0.089659154,470.163,Risk-increasing contribution,voice_rech_recency_8,-1.2834815,1.2834815,0.0,Risk-reducing contribution,total_activity_8,-0.6198154,0.6198154,4036.59,Risk-reducing contribution,total_activity_pct_change_7_to_8,-0.35199103,0.35199103,2.293723583073584,Risk-reducing contribution,total_ic_mou_8,-0.33977395,0.33977395,154.61,Risk-reducing contribution,total_ic_mou_min_6_8,-0.28542715,0.28542715,151.06,Risk-reducing contribution
17417,0.8294598410824809,Very High,0.1,True,1,total_activity_8,1.603505,1.603505,0.0,Risk-increasing contribution,total_ic_mou_8,0.5067942,0.5067942,0.0,Risk-increasing contribution,last_day_rch_amt_8,0.30038545,0.30038545,0.0,Risk-increasing contribution,total_activity_pct_change_7_to_8,0.2758768,0.2758768,-1.0,Risk-increasing contribution,aon,0.20847319,0.20847319,205.0,Risk-increasing contribution,loc_ic_mou_change_6_to_8,-0.119172364,0.119172364,-60.68,Risk-reducing contribution,loc_og_t2m_mou_8,-0.042576615,0.042576615,0.0,Risk-reducing contribution,arpu_std_6_8,-0.039966207,0.039966207,59.74150540639416,Risk-reducing contribution,total_og_mou_pct_change_7_to_8,-0.038444262,0.038444262,-1.0,Risk-reducing contribution,recharge_amount_std_6_8,-0.03707214,0.03707214,69.98253750440574,Risk-reducing contribution
